-54.11,-1.52,1003.88
-52.95,-1.46,1006.38
-52.52,-1.59,1009.37
-53.62,1.65,1006.62
-53.07,-2.01,1007.54
-53.01,-2.5,1007.48
-54.84,-2.32,1008.45
-53.74,-2.68,1005.52
-49.71,0.06,1006.68
-49.65,-0.61,1004.49
-49.41,-2.26,1006.99
-52.95,-1.22,1006.32
-52.46,-0.79,1004.37
-53.13,-3.6,1008.88
-52.52,-0.12,1006.87
-55.69,-0.67,1005.1
-52.4,-1.34,1005.83
-51.61,-1.22,1007.84
-52.83,-0.67,1008.15
-53.19,1.16,1006.38
-50.45,-0.61,1003.75
-53.56,-1.59,1006.19
-52.95,-1.89,1006.87
-51.3,-3.42,1007.35
-50.32,-0.92,1005.52
-53.01,0.73,1006.26
-48.25,-1.34,1006.99
-52.7,-1.28,1006.93
-52.7,-2.2,1007.23
-53.62,-1.89,1005.95
-49.84,-6.65,1006.68
-50.08,-1.83,1007.35
-50.75,1.4,1007.48
-51.18,-2.2,1009.37
-49.59,-1.28,1007.29
-51.48,0.3,1004.85
-54.29,-2.87,1011.68
-49.59,1.65,1004.67
-52.77,-0.12,1006.01
-50.39,-0.43,1006.68
-53.07,-0.43,1005.58
-53.07,-0.67,1008.09
-52.89,-0.43,1008.7
-52.52,-2.56,1007.9
-52.7,-0.67,1006.8
-53.25,0.49,1006.19
-50.63,-2.26,1004.79
-54.96,-0.73,1005.95
-54.53,-3.42,1009.25
-53.38,-0.92,1005.46
-54.35,-2.93,1009.12
-52.52,0.43,1007.17
-49.78,-1.77,1007.29
-51.79,0.67,1003.69
-52.95,-0.06,1007.48
-51.67,-1.65,1006.44
-53.31,-3.48,1008.09
-53.31,0.3,1005.52
-50.94,1.34,1007.6
-54.84,-1.83,1005.28
-49.59,-2.38,1007.48
-53.62,-2.26,1007.41
-52.89,-2.32,1007.48
-51.3,0.18,1005.77
-51.91,-2.01,1006.38
-54.59,-0.73,1009.67
-50.69,-0.55,1003.02
-55.57,-2.13,1012.05
-52.03,-0.24,1008.15
-52.77,-0.06,1003.27
-52.7,-3.23,1007.78
-52.22,-2.75,1007.23
-51.85,-1.77,1004.18
-53.01,-0.37,1008.82
-51.06,-0.73,1006.32
-50.39,0.18,1006.07
-52.09,-2.2,1006.07
-55.39,1.83,1007.17
-52.64,-1.1,1007.84
-50.63,-1.59,1009.79
-51.79,-4.45,1005.58
-54.59,-2.5,1007.41
-56.73,-1.16,1006.62
-48.86,-2.62,1007.17
-51.06,-1.52,1005.95
-52.52,-0.49,1007.29
-52.95,-4.39,1005.34
-50.39,0.12,1010.28
-53.01,-2.07,1008.82
-54.72,-3.23,1009.25
-52.95,-1.65,1007.23
-51.85,-2.5,1009.79
-55.69,-1.34,1006.56
-51.12,-0.92,1008.33
-50.2,-0.67,1004.79
-50.81,0.79,1006.8
-54.84,-2.75,1006.44
-53.5,-1.77,1008.21
-51.12,1.59,1004.12
-55.33,-3.05,1006.32
-52.4,-0.92,1007.9
-50.57,-0.85,1007.48
-51.61,-2.99,1008.51
-53.5,-1.95,1002.96
-51.42,-5.43,1006.38
-52.09,-0.98,1004.55
-54.96,-1.4,1003.75
-53.19,-3.05,1009.73
-54.05,-0.3,1007.6
-51.73,-2.75,1005.83
-48.25,-3.17,1007.35
-52.09,-3.9,1009.31
-52.09,-1.4,1007.05
-52.77,-3.29,1006.5
-49.65,-2.44,1006.01
-52.28,-4.21,1007.84
-50.87,-2.87,1008.63
-52.46,1.1,1008.76
-50.02,-2.75,1008.15
-49.65,0.3,1006.99
-55.02,-3.78,1009.86
-52.22,-2.56,1006.38
-53.01,-3.78,1007.35
-50.39,-0.92,1007.17
-52.64,-2.99,1007.29
-53.56,-1.04,1007.78
-51.36,-0.37,1003.75
-52.52,-2.62,1005.95
-50.45,-3.96,1007.96
-53.74,-5.25,1005.83
-52.52,-3.29,1005.16
-50.32,-1.28,1005.83
-51.61,-0.24,1003.14
-55.2,-1.22,1005.65
-53.5,-1.4,1006.44
-52.77,-3.23,1003.69
-55.02,-0.18,1006.32
-49.59,0.55,1006.62
-51.97,-3.9,1007.96
-54.29,-3.35,1007.72
-52.34,-7.26,1007.41
-51.73,-0.85,1006.44
-51.55,-2.62,1006.44
-50.51,-2.87,1006.01
-54.23,-0.12,1005.52
-52.28,-4.76,1005.28
-49.04,-1.89,1009.12
-53.19,-0.85,1006.01
-55.27,-1.59,1009.06
-49.35,-3.9,1008.88
-55.45,-0.43,1007.05
-50.45,0,1009.73
-51.85,-3.17,1006.62
-53.25,-1.1,1006.13
-52.95,-0.37,1006.44
-51.85,-3.66,1005.89
-52.22,-0.49,1006.56
-54.66,-3.05,1006.56
-49.84,-1.95,1006.8
-51.73,-1.34,1005.77
-50.32,-0.43,1010.22
-54.72,0.67,1006.99
-51.42,-1.22,1006.68
-55.08,-5.18,1006.5
-52.22,1.16,1006.5
-53.8,-0.98,1007.23
-50.69,-1.71,1007.05
-53.31,-2.56,1005.34
-52.95,-3.54,1009.12
-52.89,-0.73,1007.35
-52.7,-1.71,1007.9
-52.77,-4.51,1006.74
-49.71,0.55,1007.17
-52.83,-2.93,1009.12
-52.83,-2.99,1003.82
-53.13,-2.81,1006.87
-49.71,-0.06,1004.49
-50.45,-1.83,1007.96
-51.06,-2.62,1006.93
-51.55,-1.59,1007.96
-51.55,-0.98,1007.23
-54.11,-3.35,1007.35
-53.31,-1.65,1006.01
-51.73,-2.81,1008.88
-51.85,-2.2,1008.63
-48.07,-5.61,1005.46
-51.42,-2.56,1008.21
-52.95,-4.51,1006.56
-52.4,-1.77,1008.09
-51.67,0.43,1007.05
-54.41,-4.03,1006.44
-51.06,-2.75,1005.46
-51.3,-4.58,1004.3
-51.73,-2.81,1005.04
-52.77,-2.81,1005.83
-53.38,0.12,1006.99
-52.77,-2.13,1005.28
-50.14,-2.75,1004.67
-54.66,0.43,1006.93
-54.9,-1.4,1006.5
-53.56,-2.13,1005.4
-53.31,-0.73,1004.67
-51.06,-3.11,1009.06
-52.83,-1.28,1010.1
-53.19,-1.22,1004.06
-48.98,0.06,1006.99
-51.85,0.49,1008.27
-51.79,-1.28,1006.26
-51.73,-2.56,1004.61
-49.35,-0.73,1004.18
-51.73,-1.89,1005.58
-51.67,-0.37,1007.6
-53.19,-2.75,1006.68
-53.07,-3.23,1005.4
-51.85,-0.37,1010.83
-55.45,-3.9,1004.91
-51.85,-3.48,1010.04
-50.02,-1.83,1006.99
-51.48,-2.68,1003.82
-52.46,0.24,1009
-52.16,-4.03,1007.41
-54.11,1.22,1006.99
-54.35,-2.5,1009.67
-49.41,0.18,1005.77
-50.57,-0.73,1006.93
-51.18,-3.05,1007.96
-52.46,0.73,1007.11
-53.31,-2.44,1008.09
-49.78,-2.01,1006.01
-53.13,-2.2,1006.87
-50.87,0.06,1007.54
-52.89,-0.37,1005.89
-51.18,-1.95,1004.85
-52.64,1.52,1005.1
-51,-2.75,1008.02
-52.52,-0.3,1009.43
-53.19,-0.3,1004.43
-51.36,-1.22,1007.96
-51.48,-2.87,1008.88
-52.77,-1.46,1004
-52.77,-0.24,1006.01
-52.4,-0.37,1005.52
-50.45,-0.67,1005.77
-52.4,-3.17,1006.01
-52.64,-1.65,1004.55
-52.09,-0.18,1004.37
-51.61,-0.43,1006.87
-48.01,-1.89,1004.91
-54.47,-4.33,1009.18
-51.73,-0.12,1006.26
-53.25,-2.99,1007.6
-53.07,-3.66,1005.28
-53.56,-3.05,1007.48
-53.44,-2.13,1007.9
-52.77,-2.5,1008.15
-51.48,-1.52,1007.23
-51.73,-3.42,1006.44
-52.52,-2.99,1004.12
-51.97,1.46,1008.45
-52.22,0.06,1006.56
-54.35,-0.24,1002.29
-51.3,-3.11,1007.41
-53.19,-3.48,1007.23
-50.45,0.85,1008.45
-50.02,-0.85,1006.32
-54.66,-2.13,1008.33
-49.1,-1.16,1010.28
-55.14,-1.89,1007.11
-49.47,-0.73,1008.45
-51.36,-1.65,1006.19
-54.29,-1.89,1007.96
-53.5,-1.59,1005.52
-52.28,-3.6,1008.7
-53.31,-3.84,1004.12
-52.4,0.43,1005.77
-52.77,1.1,1006.32
-50.08,-1.83,1006.74
-55.94,-4.58,1003.88
-53.74,0.98,1007.72
-51.3,-1.22,1006.32
-53.01,-2.56,1005.22
-54.41,-1.34,1008.27
-51.61,-2.56,1007.05
-52.34,-1.95,1006.99
-49.9,-1.22,1005.95
-50.81,-1.28,1005.22
-50.94,0.98,1007.78
-50.81,-1.59,1006.93
-53.19,-2.32,1009.49
-55.14,-3.96,1004.49
-52.28,-0.73,1009.79
-51.79,-2.26,1005.77
-53.98,-0.98,1005.28
-52.7,-0.37,1008.76
-50.26,1.95,1008.57
-49.53,-0.18,1005.65
-52.77,-2.81,1007.72
-52.22,-2.2,1006.62
-48.92,-1.34,1008.09
-53.5,-3.29,1008.02
-51.06,-1.65,1003.63
-50.14,-0.49,1003.39
-51.3,-2.13,1005.16
-51.36,-2.44,1006.56
-51.48,-2.32,1005.22
-52.64,0.37,1006.01
-55.57,0.06,1007.05
-50.45,-3.23,1008.02
-53.19,-1.28,1006.99
-52.7,-1.65,1004.3
-50.75,-3.29,1009.37
-53.92,-0.49,1006.99
-50.26,1.34,1008.33
-55.39,-2.01,1005.65
-52.03,-3.72,1006.32
-48.8,-1.1,1008.09
-50.87,-1.16,1004.43
-51.97,-2.32,1005.71
-53.62,-0.06,1007.6
-51.3,-1.65,1005.04
-52.16,-2.87,1006.38
-54.23,-0.92,1007.72
-53.5,-0.98,1003.88
-50.57,-0.73,1007.35
-51.12,0.49,1005.28
-49.78,-2.44,1007.11
-50.94,-2.87,1007.66
-53.62,-2.62,1007.29
-55.27,-0.3,1008.76
-52.64,0.24,1008.45
-49.23,-0.24,1005.46
-51.06,-1.16,1003.39
-50.14,0.85,1009.06
-53.68,-2.32,1008.45
-53.31,-0.06,1009.86
-52.22,-1.4,1008.09
-52.22,-2.87,1007.23
-53.01,-1.71,1007.66
-51.85,-1.52,1006.8
-52.58,-2.38,1007.48
-51.61,-1.52,1007.05
-52.46,-4.45,1005.46
-50.14,-1.22,1008.15
-53.5,-2.07,1008.45
-51.18,-1.34,1006.87
-54.29,0.98,1003.63
-55.08,-0.55,1006.68
-50.45,-2.68,1006.13
-53.56,-0.3,1008.76
-50.51,0.18,1008.63
-54.84,-3.9,1007.23
-51.85,1.34,1004.3
-53.38,1.89,1003.75
-51.18,0.92,1005.28
-55.02,0.06,1006.62
-50.14,-4.45,1007.66
-54.35,-0.24,1006.87
-53.8,1.52,1006.44
-53.56,-0.61,1004.43
-50.57,-1.65,1006.26
-50.81,-3.72,1005.89
-50.69,-4.21,1003.63
-50.75,-2.13,1005.16
-53.68,-3.35,1002.35
-51.85,0.06,1007.72
-50.2,1.71,1008.7
-52.58,-1.04,1006.87
-54.29,0.06,1006.01
-53.74,-2.13,1007.54
-52.4,-1.52,1003.33
-54.72,-1.59,1008.21
-52.7,2.44,1006.87
-50.87,-0.98,1010.71
-51.61,-1.1,1006.87
-48.92,1.83,1007.84
-51.55,-2.07,1005.58
-57.1,-2.32,1008.21
-49.53,-0.92,1005.22
-52.7,-2.2,1006.13
-51.06,-0.85,1007.11
-49.47,-0.37,1010.16
-50.87,-1.83,1005.4
-54.66,-3.66,1006.99
-50.57,-1.34,1008.63
-53.01,-2.01,1005.83
-52.95,-1.1,1006.26
-51.24,-2.75,1004
-53.31,-0.49,1009.06
-52.95,-2.07,1006.99
-47.64,-1.59,1008.7
-52.34,-2.01,1007.72
-50.2,-3.05,1007.6
-48.92,-2.5,1002.72
-52.83,-2.44,1006.68
-54.96,-2.87,1005.46
-51.3,-3.17,1004.61
-53.92,-4.21,1006.62
-53.31,-0.61,1007.78
-53.92,-2.13,1007.48
-51.48,-1.52,1009.73
-50.87,-1.16,1008.15
-54.35,-1.65,1007.29
-54.66,-2.87,1005.22
-50.69,-1.59,1006.26
-54.11,-0.92,1006.68
-51.18,0.24,1008.39
-54.47,-2.26,1008.15
-47.76,-1.59,1005.89
-53.68,-1.95,1007.96
-52.46,-2.38,1005.77
-49.78,-2.13,1004.91
-52.64,-0.98,1005.65
-50.63,-3.84,1006.87
-52.52,-2.75,1006.32
-51.42,-0.67,1008.51
-53.25,-1.71,1006.8
-49.9,-1.77,1007.66
-54.53,-3.17,1005.65
-54.17,-1.1,1005.58
-51.12,-3.48,1007.6
-53.44,-4.76,1006.62
-54.29,-2.93,1007.84
-51.36,-2.2,1007.05
-52.95,-1.59,1005.4
-53.31,-3.96,1005.04
-49.1,-2.87,1006.07
-50.63,-0.85,1006.56
-52.64,-0.55,1008.7
-53.68,1.04,1006.13
-48.86,-2.56,1008.82
-53.98,-2.99,1003.94
-51.97,-2.38,1008.15
-53.86,-1.59,1005.4
-51.91,-2.5,1007.66
-52.77,-2.99,1007.96
-51.91,-1.4,1004.49
-49.47,-1.89,1005.77
-51.85,1.59,1006.68
-56.06,-3.72,1007.05
-52.34,-3.11,1007.29
-52.52,-0.67,1007.29
-50.94,-2.07,1006.93
-52.52,-4.64,1008.57
-48.92,-3.9,1004.55
-53.01,-1.52,1004.24
-51.61,-2.01,1006.13
-51.55,-2.32,1005.89
-51.55,0.49,1005.4
-54.05,-2.44,1004.12
-56.18,-1.16,1009
-51,-1.04,1008.94
-50.81,-0.73,1003.63
-54.05,-1.77,1008.57
-50.87,0.55,1004.43
-50.87,-3.6,1007.48
-51.06,-0.73,1007.41
-50.69,-2.44,1004.61
-53.01,-2.13,1009.67
-50.75,-1.52,1010.83
-50.87,-1.59,1008.63
-53.74,0.12,1006.44
-52.28,-3.35,1007.78
-54.05,0.79,1004.18
-53.01,-1.83,1006.87
-51.12,-2.07,1005.52
-52.58,-1.89,1007.9
-50.45,-1.34,1007.17
-51.67,-1.52,1005.1
-54.66,-2.32,1008.88
-52.09,-0.49,1007.9
-53.44,0.85,1002.6
-55.08,-1.65,1007.6
-55.08,-1.65,1006.62
-51.42,-3.9,1005.89
-50.45,-0.73,1005.52
-51.18,-2.68,1008.39
-52.46,-2.13,1008.21
-53.68,-3.17,1006.8
-51.48,-1.1,1005.22
-51.12,-3.42,1008.57
-52.46,-4.21,1006.87
-52.64,-0.98,1007.78
-49.71,-2.07,1005.58
-52.22,0.43,1011.32
-51.06,-0.61,1010.4
-53.31,-2.01,1005.16
-51.18,-0.49,1010.16
-51.79,-3.96,1007.9
-49.1,-3.6,1005.04
-52.09,0.18,1003.33
-50.94,-2.38,1007.35
-50.14,-2.99,1010.28
-49.65,-0.79,1005.95
-50.63,-2.93,1006.44
-51.67,-1.89,1004.85
-55.08,1.89,1006.38
-53.8,-2.68,1004.49
-51.85,-1.95,1009.06
-51.61,-1.77,1007.29
-55.27,0.98,1005.52
-56.61,-3.9,1008.09
-49.9,-2.2,1005.83
-52.83,-2.75,1006.5
-51.3,-2.07,1009.06
-52.77,-3.96,1007.78
-54.53,-2.75,1002.17
-52.4,-3.48,1008.15
-50.87,-2.62,1006.68
-51.97,-3.66,1006.68
-53.01,-2.32,1006.13
-52.34,0.92,1004.91
-54.29,-4.21,1008.39
-51.79,1.4,1005.77
-51.24,-2.13,1007.78
-53.86,-4.51,1003.82
-52.4,-1.71,1006.74
-52.46,-3.9,1008.39
-53.44,-0.24,1007.05
-52.52,-1.52,1007.11
-51.48,-3.48,1006.87
-52.77,-3.96,1006.8
-51.42,-0.85,1006.32
-49.71,-3.54,1002.9
-51.79,-2.44,1006.87
-48.07,-3.48,1006.8
-54.53,-0.85,1003.51
-53.56,-4.33,1008.63
-52.16,-2.62,1005.95
-49.59,-1.95,1006.26
-51.36,-2.62,1006.38
-54.17,-1.77,1005.71
-52.4,-0.24,1004
-52.22,0.43,1006.93
-53.01,-0.79,1005.52
-53.8,-1.77,1006.5
-51,-0.67,1010.71
-52.52,-3.11,1007.84
-51.48,-2.81,1003.69
-51.91,-0.06,1006.32
-50.81,-2.13,1009.37
-53.68,-0.37,1005.77
-53.19,-1.83,1003.94
-51.12,-2.07,1005.83
-53.19,-3.54,1004.61
-52.64,0.06,1007.78
-50.32,-0.73,1006.87
-52.77,1.34,1010.95
-50.26,-2.5,1005.83
-54.9,-1.52,1008.57
-52.22,-2.81,1005.83
-51.42,-1.34,1006.56
-52.22,-1.71,1007.05
-53.19,-1.71,1005.89
-52.64,-2.07,1004.49
-52.28,0.85,1005.77
-50.45,-2.32,1005.52
-54.47,-1.16,1007.05
-51.67,-2.07,1008.94
-51.3,-1.1,1008.88
-53.19,-1.89,1009.06
-51.67,-3.11,1006.8
-49.65,-1.34,1006.38
-51.61,-3.48,1004.37
-51.55,-3.17,1005.28
-54.59,-0.92,1008.94
-51.91,-1.34,1009.06
-52.03,-1.59,1009.06
-53.8,-2.75,1006.68
-49.17,-0.43,1009.61
-49.04,0.06,1005.28
-53.01,-1.59,1005.58
-53.07,-0.92,1008.82
-52.16,-0.37,1006.38
-53.07,-3.23,1002.29
-51.61,-1.83,1006.87
-52.64,-5.31,1005.1
-51.48,2.07,1004.91
-51,1.1,1006.56
-52.95,0.61,1004.49
-51.55,-3.05,1009.43
-52.4,-3.6,1003.45
-52.34,-3.29,1003.02
-49.84,-1.22,1006.99
-50.26,-3.23,1008.39
-52.64,-2.75,1003.21
-53.56,-2.32,1005.04
-52.7,-2.38,1005.58
-50.57,-0.85,1005.52
-50.87,-1.65,1007.6
-49.41,-0.98,1008.7
-53.38,-2.62,1003.45
-51.67,-0.79,1006.5
-53.07,0.67,1005.04
-53.92,-1.34,1005.34
-52.95,-3.42,1007.23
-50.94,-0.85,1008.45
-54.96,-1.4,1005.95
-53.19,-2.32,1006.19
-51.85,0,1005.28
-51.36,-0.3,1003.33
-57.89,0.43,1008.09
-54.11,-2.2,1008.09
-53.74,0.18,1006.56
-52.89,-4.09,1008.33
-53.92,-1.1,1004.61
-52.7,-2.62,1008.27
-50.2,-0.55,1004.43
-55.94,-3.84,1006.07
-54.59,-5.31,1009.31
-56.42,-1.83,1008.88
-50.75,-0.61,1008.09
-51.18,-0.98,1005.1
-52.22,1.22,1002.05
-55.88,-3.17,1007.9
-52.83,-2.2,1006.56
-54.84,-1.89,1004.24
-49.41,-2.81,1008.33
-52.28,-3.84,1006.56
-52.7,-0.67,1008.15
-52.77,0.18,1008.02
-50.32,-3.54,1006.8
-52.7,-1.77,1008.82
-52.95,-2.62,1007.41
-52.22,-2.32,1008.94
-56,-0.73,1007.05
-46.91,-0.55,1007.6
-52.64,-2.81,1006.99
-52.64,-3.42,1006.38
-49.41,-2.62,1006.74
-52.64,-2.26,1007.6
-50.57,-0.12,1004.91
-54.53,-2.81,1006.07
-53.13,0.85,1004.43
-52.77,0.43,1007.78
-55.45,-2.87,1003.45
-54.29,-0.43,1005.34
-52.7,-1.52,1007.96
-50.69,-3.35,1007.41
-51.12,-0.85,1006.26
-53.62,-1.1,1006.5
-52.77,-2.44,1008.09
-54.84,-0.06,1006.01
-53.98,-2.56,1005.16
-53.8,0.55,1005.34
-54.11,-5.18,1006.56
-51.42,-1.95,1010.95
-52.95,-2.44,1004.49
-51.06,-1.65,1007.78
-51.36,-1.59,1004.67
-53.86,-2.2,1007.05
-48.68,-3.17,1006.87
-49.78,2.01,1003.51
-53.56,-2.07,1002.78
-50.81,-2.26,1011.07
-52.52,-0.12,1008.39
-52.28,-1.59,1006.56
-51.55,-1.71,1008.09
-52.34,-0.61,1005.28
-53.8,-1.65,1005.89
-49.23,-2.38,1006.8
-53.5,-2.87,1008.63
-51.55,-3.05,1006.74
-54.84,-2.5,1005.04
-53.8,-2.5,1008.33
-52.09,-0.24,1004.49
-52.03,-1.04,1011.62
-54.9,-1.59,1005.34
-56.18,-2.13,1004.18
-53.86,-4.76,1004.18
-51.85,-1.95,1006.07
-54.53,-1.83,1007.54
-52.46,-0.98,1006.26
-53.74,0.37,1008.02
-54.23,-1.59,1007.05
-53.31,-1.83,1009
-54.29,-2.32,1004.43
-55.08,-1.22,1008.76
-50.75,0.43,1006.74
-50.32,-3.96,1005.77
-51.91,-2.62,1006.62
-52.34,0.92,1007.17
-54.84,-1.22,1005.04
-53.5,-1.52,1006.68
-51.85,0.18,1007.6
-54.59,-2.75,1006.99
-51.85,-1.71,1006.01
-51.67,1.16,1006.56
-49.9,-0.67,1007.11
-52.83,0,1006.26
-52.83,-3.35,1006.07
-56.49,-2.2,1007.35
-54.11,-1.77,1005.71
-53.44,-2.44,1007.05
-52.03,-1.89,1006.99
-53.92,-2.13,1003.27
-50.51,-1.04,1005.89
-51.3,-2.5,1006.56
-52.58,-3.11,1008.15
-54.9,-2.5,1006.93
-50.87,-3.11,1003.88
-51.61,-4.45,1006.99
-54.59,-3.11,1004.91
-53.44,-1.4,1006.01
-51.79,-1.95,1009.31
-53.62,-0.67,1006.68
-52.89,-1.16,1005.77
-53.07,0.3,1008.33
-50.87,-2.75,1007.48
-50.94,-3.96,1008.27
-53.5,-3.66,1008.51
-51.42,-1.28,1007.6
-54.05,-2.75,1005.77
-51.97,-1.04,1009.06
-53.19,-5.06,1008.33
-52.77,-4.76,1006.87
-52.64,-1.83,1008.94
-49.1,-0.3,1005.89
-53.5,1.04,1007.35
-51.3,-2.38,1007.9
-51.67,-1.28,1004.85
-56.73,-1.71,1006.01
-53.56,-1.95,1008.7
-55.39,-2.26,1008.21
-53.74,-1.22,1007.72
-52.83,-0.61,1004.37
-53.68,-2.56,1002.96
-50.63,0.24,1006.44
-51.24,-0.61,1005.52
-51.55,-2.26,1008.21
-52.28,-2.75,1005.65
-53.8,-2.68,1007.54
-53.07,-2.2,1009.31
-48.37,-2.01,1003.45
-52.28,-2.87,1008.15
-53.5,-1.1,1007.54
-51.12,-0.98,1007.41
-54.29,-2.87,1005.58
-55.57,-0.24,1003.14
-52.4,-1.71,1007.05
-53.38,-1.28,1007.11
-51.85,-2.87,1008.63
-53.98,-4.45,1007.66
-54.29,-2.2,1005.58
-52.03,-1.46,1006.44
-54.17,-0.37,1008.33
-53.38,1.22,1008.27
-52.09,-0.85,1009
-51.61,-3.9,1008.7
-54.11,-1.28,1005.65
-53.5,-4.15,1008.39
-52.7,-0.98,1005.52
-54.66,-2.07,1007.41
-53.01,-1.77,1006.62
-55.45,0.79,1006.26
-51.97,-1.59,1005.95
-52.64,-0.98,1004.18
-53.62,-3.54,1009.43
-51.97,-3.54,1009.73
-52.46,-1.16,1009
-52.4,-3.29,1006.56
-52.83,-3.35,1004.37
-53.62,-1.95,1007.54
-54.29,0.79,1009.37
-51.67,-1.71,1005.4
-51,-2.75,1004.61
-52.46,-0.55,1006.01
-53.8,-4.27,1003.57
-53.98,-2.56,1006.44
-53.07,-1.4,1008.51
-52.52,-2.56,1005.52
-53.25,-3.17,1003.02
-50.51,-3.05,1007.54
-52.22,-2.62,1008.15
-51.18,-1.71,1006.13
-51.97,-2.07,1005.77
-53.07,-2.87,1005.95
-51.91,-3.35,1006.62
-52.28,0.24,1007.9
-49.65,-2.81,1009.12
-53.19,-1.34,1007.17
-50.45,-2.26,1009.55
-51.67,-2.38,1006.07
-50.45,-1.77,1006.5
-51.12,-2.5,1005.52
-53.13,-2.01,1005.34
-52.58,-1.04,1005.04
-53.74,0.98,1005.4
-52.95,-3.29,1007.35
-53.98,-5.86,1006.26
-51.3,-1.1,1006.87
-54.53,-3.6,1007.54
-50.51,-2.81,1006.01
-51.85,-2.07,1006.56
-53.13,-1.52,1006.56
-50.14,-2.5,1008.02
-51.97,-1.71,1006.87
-52.09,-2.62,1005.52
-52.77,-2.32,1006.38
-53.01,-1.28,1007.23
-49.65,-3.11,1005.1
-54.29,-1.65,1008.45
-54.78,-3.6,1008.02
-51.91,-3.96,1003.94
-52.64,-2.62,1004
-52.34,-0.43,1008.88
-52.09,-1.04,1007.54
-53.19,0.49,1005.77
-54.59,-0.43,1006.56
-50.87,-2.5,1005.58
-50.51,-4.7,1008.21
-52.16,-5.18,1005.95
-51.85,-0.3,1009.37
-52.7,-2.26,1007.41
-51.12,-2.44,1008.15
-53.92,-3.48,1005.4
-52.34,-2.26,1009.25
-51.61,0.61,1004.85
-51.85,-0.67,1005.4
-53.86,-1.04,1004.67
-53.38,-2.75,1005.1
-55.39,-4.51,1007.23
-54.96,-1.59,1004.49
-50.63,-0.49,1006.44
-52.46,-1.1,1009.98
-51.61,-3.96,1004
-51,-1.89,1005.77
-51.55,-1.04,1006.13
-53.92,-2.13,1006.5
-54.84,-1.71,1005.71
-53.31,0.24,1005.34
-55.02,-0.85,1004.67
-51.36,-0.79,1007.84
-53.38,-2.2,1008.51
-51.24,-1.34,1004.79
-52.95,-2.32,1006.93
-52.34,-3.78,1006.62
-51.97,-0.61,1004.79
-49.17,1.46,1004.98
-51.36,3.66,1006.87
-51.73,-2.75,1007.11
-51.61,-0.67,1006.68
-55.02,-2.2,1005.71
-54.53,-0.37,1006.62
-49.53,-1.34,1004.24
-53.01,-1.52,1009.61
-52.7,-1.89,1005.95
-51.55,-1.52,1007.35
-51,-3.6,1009.49
-52.16,-1.71,1004.85
-50.81,-3.17,1006.8
-50.75,0.55,1009.55
-56.18,-2.44,1008.09
-50.94,-0.85,1004.67
-50.69,-0.3,1006.99
-51.79,0.49,1006.87
-51.91,-1.34,1004.24
-53.31,-0.49,1005.83
-52.89,-0.92,1006.07
-51.97,-1.4,1006.26
-50.69,-3.66,1007.23
-53.25,-1.28,1006.68
-53.07,-1.04,1008.94
-54.84,0.98,1007.23
-51.48,-2.32,1006.44
-55.39,-1.77,1006.99
-52.83,1.77,1004.55
-54.05,-1.46,1006.01
-51.73,-0.24,1006.93
-51.91,-5.92,1007.05
-51.79,-2.2,1006.26
-50.08,-2.26,1008.63
-53.25,1.28,1004.67
-51.67,-1.59,1006.5
-51.24,-1.77,1007.35
-52.83,-1.1,1006.99
-48.8,-0.92,1007.84
-51.79,1.71,1005.58
-53.8,-1.95,1005.71
-53.19,-1.89,1007.29
-49.47,-1.65,1008.39
-51.48,1.28,1007.54
-52.22,-0.43,1007.72
-50.81,-4.21,1004.3
-50.69,1.1,1008.27
-51.06,-3.48,1007.11
-48.07,-1.52,1008.39
-51.48,-1.46,1009.25
-52.52,-1.65,1006.74
-52.83,-4.21,1009.18
-50.45,2.81,1008.09
-52.22,-3.48,1008.21
-52.95,-0.92,1005.34
-52.95,-1.04,1008.82
-52.46,-2.07,1008.33
-53.25,-0.55,1004.06
-51.12,-1.71,1009.12
-55.08,-2.38,1007.78
-53.62,0.3,1005.22
-50.94,-1.1,1002.23
-53.8,-1.04,1005.58
-53.5,-3.42,1009.25
-52.89,-1.16,1006.8
-55.63,-1.71,1006.26
-53.74,-0.55,1006.32
-52.03,-2.5,1006.32
-54.17,1.71,1008.09
-49.41,-4.09,1006.5
-53.56,-1.77,1005.95
-52.28,0.49,1004.67
-52.7,-2.81,1007.05
-50.32,-0.85,1004.91
-51.36,-1.59,1008.33
-52.58,-0.18,1005.95
-52.34,-2.2,1007.05
-50.75,0.12,1008.02
-51.55,-3.9,1004.85
-49.04,-1.28,1007.41
-49.41,-1.95,1007.05
-55.51,-0.18,1008.09
-52.09,-0.73,1006.26
-55.33,0.55,1004.79
-53.19,-0.3,1005.1
-54.05,0.43,1004
-51.73,0.61,1006.19
-51.61,-0.18,1007.35
-51.67,-1.89,1007.05
-53.98,-0.85,1009.37
-56.36,-1.34,1007.23
-52.7,-3.54,1005.95
-51.48,0.12,1008.7
-51.61,-3.17,1006.44
-52.34,-0.85,1008.76
-53.8,0.55,1007.54
-51.24,-2.87,1007.84
-49.35,-1.04,1006.8
-52.46,-2.5,1005.1
-53.13,0.98,1007.72
-52.7,-2.81,1007.48
-54.96,-2.93,1008.82
-51.42,-2.26,1006.38
-54.23,-1.71,1005.83
-50.63,-1.1,1005.95
-50.63,0.18,1009.18
-51.73,0.06,1006.01
-49.96,-3.84,1005.22
